"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1961053592510730670","Thu Aug 28 13:09:45 +0000 2025","0","Distribusi Makanan Bergizi oleh Polres Siak untoh 6.804 Pelajar hingga Bumil . Polres Siak salurkan food portion bergizi kepada 6.804 pelajar &amp; bumil. Program food https://t.co/qzAx5xjlNc","1961053592510730670","","","in","","0","0","0","https://x.com/undefined/status/1961053592510730670","1332992852809322497",
"1961053273470726617","Thu Aug 28 13:08:29 +0000 2025","18","Raffi Ahmad mengajak generasi muda adaptif dan kreatif menghadapi berkurangnya lapangan kerja formal. Efisiensi anggaran pemerintah kata dia dialihkan ke program unggulan Presiden Prabowo seperti makanan bergizi dan sekolah rakyat. Sebenarnya efisiensi ini dilakukan untuk https://t.co/XEWPNSVvYi","1961053273470726617","https://pbs.twimg.com/media/GzcPjpOXMAA66dc.jpg","","in","","17","142","3","https://x.com/undefined/status/1961053273470726617","47596019",
"1961042476120330676","Thu Aug 28 12:25:35 +0000 2025","0","Program Makan Bergizi Gratis (MBG) biasanya identik dengan makan bareng di sekolah. Tapi siapa sangka ada seorang siswa di sekolah ini justru punya ide yang bermanfaat: sisa MBG dikumpulkan lalu dijadikan pakan ayam. Awalnya ia sering lihat makanan dari program MBG banyak yang https://t.co/2CEA6WGakn","1961042476120330676","https://pbs.twimg.com/amplify_video_thumb/1961041794654969857/img/oh5ABAQFXTZUnDXG.jpg","","in","","0","0","0","https://x.com/undefined/status/1961042476120330676","502140136",
"1961010234295730367","Thu Aug 28 10:17:28 +0000 2025","0","Sebanyak 427 orang termasuk siswa dan guru di Kabupaten Lebong Bengkulu mengalami keracunan massal setelah menyantap makanan dari program Makan Bergizi Gratis (MBG) pada Rabu 27 Agustus 2025. Sejak kemarin hingga 28 Agustus 2025 korban berdatangan ke rumah sakit. Ngeri! https://t.co/BgVbF2AtY3","1961010234295730367","https://pbs.twimg.com/ext_tw_video_thumb/1961010078120886273/pu/img/XrfvkDYE2d-syZpX.jpg","","in","","0","0","0","https://x.com/undefined/status/1961010234295730367","1686096384829915136",
"1961005853957329236","Thu Aug 28 10:00:03 +0000 2025","3","Lewat Program Makan Bergizi Gratis (MBG) anak-anak Indonesia bisa tumbuh sehat dan sekaligus membuka banyak lapangan kerja baru di bidang penyediaan makanan Kemnaker hadir menyiapkan SDM unggul agar Indonesia makin sehat dan produktif https://t.co/8YEtrCH618","1961005853957329236","https://pbs.twimg.com/media/GzUiC0yWAAAwc7E.jpg","","in","","0","2","0","https://x.com/undefined/status/1961005853957329236","409757397",
"1960983790248980659","Thu Aug 28 08:32:23 +0000 2025","0","Polsek Malunda Kawal Penyaluran Program Makanan Bergizi Gratis di SDN 03 Mosso Pada Rabu (27/8/2025) personel Polsek Malunda ikut ambil bagian dengan mengawal dan mengawasi kegiatan penyaluran MBG bagi siswa-siswi SD Negeri 03 Mosso Desa Lombong Timur Kecamatan Malunda. https://t.co/AO96Emjwcv","1960983790248980659","https://pbs.twimg.com/media/GzbQRAhWkAAjxyP.jpg","","in","","0","0","0","https://x.com/undefined/status/1960983790248980659","845094332856119296",
"1960982456552526078","Thu Aug 28 08:27:05 +0000 2025","0","SMAN 4 Solsel Resmi Luncurkan Program MBG 248 Paket Makanan Didistribusikan Tiap Hari SMAN 4 Solok Selatan resmi meluncurkan Program Makan Bergizi Gratis (MBG) mulai Senin 25 Agustus 2025. Setiap harinya sebanyak 248 paket makanan bergizi... https://t.co/4aa442WT3M","1960982456552526078","","","in","","0","0","0","https://x.com/undefined/status/1960982456552526078","270776229",
"1960977415582212544","Thu Aug 28 08:07:03 +0000 2025","0","Pemprov Bengkulu tambah stok obat usai ratusan siswa di Lebong keracunan makanan Program MBG perawatan dipastikan berjalan optimal. https://t.co/YPhD6EiNB1","1960977415582212544","","","in","","0","0","0","https://x.com/undefined/status/1960977415582212544","1404018642",
"1960975910506488082","Thu Aug 28 08:01:04 +0000 2025","0","Pemprov Bengkulu tambah stok obat usai ratusan siswa di Lebong keracunan makanan Program MBG perawatan dipastikan berjalan optimal. https://t.co/IjWSas11Bq","1960975910506488082","","","in","","0","0","0","https://x.com/undefined/status/1960975910506488082","1404018642",
"1960957163364614198","Thu Aug 28 06:46:35 +0000 2025","1"," BPOM siapkan uji lab atas dugaan baki makanan Program Makan Bergizi (MBG) mengandung lemak babi. Kepala BPOM Taruna Ikrar: ◈ Tes DNA untuk cek ada/tidak unsur babi (DNA gelatin gliserin) ◈ Tes logam baki kerja sama dengan Kemenperin ◈ Koordinasi dengan BPJPH BSN &amp; BGN https://t.co/ixofjTW8Pp","1960957163364614198","https://pbs.twimg.com/media/Gza4I0ya4AcgL3T.jpg","","in","","0","0","1","https://x.com/undefined/status/1960957163364614198","1909918213355315200",
